recordID,campaign,surveyID,starttime,endtime,today,enumeratorID,deviceID,plotID,province,district,road_type,gps_origin,latitude,longitude,altitude,accuracy,bearing,bearing_te,picture,field_acce,hab,hab_perc,hab_parth_presence,hab_parth_abundance,hab_parth_phenology,hab_crop_irrigation,hab_crop_type,hab_crop_pheno,hab_forest_type,hab_veg_abundance,zygo_prese,zygo_defol,final_comm
3721,2,204225e8-5faa-422d-8ad4-4b1e83428e75,09/03/2019 12:25,09/03/2019 12:28,09/03/2019 00:00,2,3.53E+14,di_khan-2019-03-09-163da0cc-42bd-4bb0-a0fa-2e7c0e4b0673,kpk,di_khan,National,32.42924625054002 70.75312449596822 322.0 5.0,32.42924625,70.7531245,322,5,NA,,1552116391787.jpg,,Shrubland and woodland,15,no,0,,,,,,,,,Nearest point from selected grid due to no road network
1772,2,106546db-c6e8-4a9d-ab85-63a9772d353c,09/03/2019 12:38,09/03/2019 12:41,09/03/2019 00:00,2,3.53E+14,di_khan-2019-03-09-ba7348f8-8172-44cf-ad21-dd1a95de2198,kpk,di_khan,Local,32.39562048576772 70.77591799199581 358.0 5.0,32.39562049,70.77591799,358,5,NA,,1552117185252.jpg,,Field crop - planted,80,no,0,,rainfed,wheat,growth,,,,,Wheat for fodder
4815,2,106546db-c6e8-4a9d-ab85-63a9772d353c,09/03/2019 12:38,09/03/2019 12:41,09/03/2019 00:00,2,3.53E+14,di_khan-2019-03-09-ba7348f8-8172-44cf-ad21-dd1a95de2198,kpk,di_khan,Local,32.39562048576772 70.77591799199581 358.0 5.0,32.39562049,70.77591799,358,5,NA,,1552117185252.jpg,,Field crop- margin,20,no,0,,,,,,,,,Wheat for fodder
2866,2,15f24413-d2cc-4eb0-af6b-650beb8e259e,09/03/2019 12:44,09/03/2019 12:50,09/03/2019 00:00,2,3.53E+14,di_khan-2019-03-09-16f8b5e3-c800-49f1-a6d5-29fa665c9293,kpk,di_khan,Local,32.37834848463535 70.78501218929887 388.0 5.0,32.37834848,70.78501219,388,5,NA,,1552117558026.jpg,,Field crop - planted,50,no,0,,rainfed,other vegetables,growth,,,,,Wheat also present in field planted
3366,2,15f24413-d2cc-4eb0-af6b-650beb8e259e,09/03/2019 12:44,09/03/2019 12:50,09/03/2019 00:00,2,3.53E+14,di_khan-2019-03-09-16f8b5e3-c800-49f1-a6d5-29fa665c9293,kpk,di_khan,Local,32.37834848463535 70.78501218929887 388.0 5.0,32.37834848,70.78501219,388,5,NA,,1552117558026.jpg,,Forest,20,no,0,,,,,plantation,,,,Wheat also present in field planted
4776,2,15f24413-d2cc-4eb0-af6b-650beb8e259e,09/03/2019 12:44,09/03/2019 12:50,09/03/2019 00:00,2,3.53E+14,di_khan-2019-03-09-16f8b5e3-c800-49f1-a6d5-29fa665c9293,kpk,di_khan,Local,32.37834848463535 70.78501218929887 388.0 5.0,32.37834848,70.78501219,388,5,NA,,1552117558026.jpg,,Shrubland and woodland,30,no,0,,,,,,,,,Wheat also present in field planted
1774,2,24d717c9-af1c-4b23-8273-4f8a5bccb911,09/03/2019 12:48,09/03/2019 12:51,09/03/2019 00:00,1,3.53E+14,mianwali-2019-03-09-bafaaa4f-6923-477f-9493-35408bc91f49,punjab,mianwali,Local,32.28857059031725 71.6870202217251 159.0 5.0,32.28857059,71.68702022,159,5,NA,,1552117734778.jpg,,Field crop - planted,80,no,0,,irrigated,rapeseed,growth,,,,,"Second point is parallel, eastern side of the road"
2995,2,24d717c9-af1c-4b23-8273-4f8a5bccb911,09/03/2019 12:48,09/03/2019 12:51,09/03/2019 00:00,1,3.53E+14,mianwali-2019-03-09-bafaaa4f-6923-477f-9493-35408bc91f49,punjab,mianwali,Local,32.28857059031725 71.6870202217251 159.0 5.0,32.28857059,71.68702022,159,5,NA,,1552117734778.jpg,,Field crop- margin,20,no,0,,,,,,,,,"Second point is parallel, eastern side of the road"
1896,2,937a5d15-2f59-4efd-b0e1-413919a6e766,09/03/2019 12:51,09/03/2019 12:55,09/03/2019 00:00,2,3.53E+14,di_khan-2019-03-09-0009238f-9ebb-49fc-86c7-df7edcc8be01,kpk,di_khan,Local,32.36144553869963 70.79436572268605 416.0 5.0,32.36144554,70.79436572,416,5,NA,,1552117983245.jpg,,Field crop - planted,70,no,0,,rainfed,other cash crop (not food),growth,,,,,Fodder
3725,2,937a5d15-2f59-4efd-b0e1-413919a6e766,09/03/2019 12:51,09/03/2019 12:55,09/03/2019 00:00,2,3.53E+14,di_khan-2019-03-09-0009238f-9ebb-49fc-86c7-df7edcc8be01,kpk,di_khan,Local,32.36144553869963 70.79436572268605 416.0 5.0,32.36144554,70.79436572,416,5,NA,,1552117983245.jpg,,Shrubland and woodland,30,no,0,,,,,,,,,Fodder
2505,2,fb6d48b6-14c1-493d-a4e3-56a4b01f540f,09/03/2019 12:57,09/03/2019 13:00,09/03/2019 00:00,1,3.53E+14,mianwali-2019-03-09-4d212657-dc5d-4103-ad5c-25379e980337,punjab,mianwali,Local,32.28855759836733 71.66619831696153 156.0 5.0,32.2885576,71.66619832,156,5,NA,,1552118327584.jpg,,Field crop - fallow,40,no,0,,rainfed,,,,,,,Eucalyptus plantation
3726,2,fb6d48b6-14c1-493d-a4e3-56a4b01f540f,09/03/2019 12:57,09/03/2019 13:00,09/03/2019 00:00,1,3.53E+14,mianwali-2019-03-09-4d212657-dc5d-4103-ad5c-25379e980337,punjab,mianwali,Local,32.28855759836733 71.66619831696153 156.0 5.0,32.2885576,71.66619832,156,5,NA,,1552118327584.jpg,,Forest,40,no,0,,,,,plantation,,,,Eucalyptus plantation
4460,2,fb6d48b6-14c1-493d-a4e3-56a4b01f540f,09/03/2019 12:57,09/03/2019 13:00,09/03/2019 00:00,1,3.53E+14,mianwali-2019-03-09-4d212657-dc5d-4103-ad5c-25379e980337,punjab,mianwali,Local,32.28855759836733 71.66619831696153 156.0 5.0,32.2885576,71.66619832,156,5,NA,,1552118327584.jpg,,Field crop- margin,20,no,0,,,,,,,,,Eucalyptus plantation
62,2,d00dcfaa-1b07-481b-8e5c-a12726681634,09/03/2019 13:02,09/03/2019 13:06,09/03/2019 00:00,2,3.53E+14,di_khan-2019-03-09-490d3d4e-6bf2-4880-9f24-532999dbdafa,kpk,di_khan,Local,32.35797383822501 70.8103505987674 444.0 5.0,32.35797384,70.8103506,444,5,NA,,1552118605409.jpg,,Shrubland and woodland,80,no,0,,,,,,,,,
853,2,d00dcfaa-1b07-481b-8e5c-a12726681634,09/03/2019 13:02,09/03/2019 13:06,09/03/2019 00:00,2,3.53E+14,di_khan-2019-03-09-490d3d4e-6bf2-4880-9f24-532999dbdafa,kpk,di_khan,Local,32.35797383822501 70.8103505987674 444.0 5.0,32.35797384,70.8103506,444,5,NA,,1552118605409.jpg,,Bare areas,20,no,0,,,,,,,,,
63,2,6509dd54-4186-49cc-a901-639cd5a4bbc5,09/03/2019 13:05,09/03/2019 13:09,09/03/2019 00:00,1,3.53E+14,mianwali-2019-03-09-ae06a353-cf20-4221-88b1-646c9960b02a,punjab,mianwali,Local,32.27285322267562 71.6704928688705 141.0 5.0,32.27285322,71.67049287,141,5,NA,,1552118813172.jpg,,Forest,100,no,0,,,,,plantation,,,,Eucalyptus plantation
64,2,d731e25d-9635-4c7d-baee-546e2e083bbe,09/03/2019 13:13,09/03/2019 13:15,09/03/2019 00:00,1,3.53E+14,mianwali-2019-03-09-b11b5245-9aef-4de4-90f5-4cf7e6117f58,punjab,mianwali,Local,32.25692664273083 71.6633571870625 154.0 5.0,32.25692664,71.66335719,154,5,NA,,1552119261734.jpg,,Field crop - planted,80,no,0,,rainfed,other cereals,growth,,,,,Chikpea crop
907,2,d731e25d-9635-4c7d-baee-546e2e083bbe,09/03/2019 13:13,09/03/2019 13:15,09/03/2019 00:00,1,3.53E+14,mianwali-2019-03-09-b11b5245-9aef-4de4-90f5-4cf7e6117f58,punjab,mianwali,Local,32.25692664273083 71.6633571870625 154.0 5.0,32.25692664,71.66335719,154,5,NA,,1552119261734.jpg,,Field crop- margin,20,no,0,,,,,,,,,Chikpea crop
1224,2,a17f189b-fa64-43f5-82a3-28be58d0f059,09/03/2019 13:13,09/03/2019 13:15,09/03/2019 00:00,2,3.53E+14,di_khan-2019-03-09-71564c2a-cffc-4d84-835f-c6d63e2dba74,kpk,di_khan,not paved,32.39403722807765 70.77157851308584 356.0 5.0,32.39403723,70.77157851,356,5,NA,,1552119245217.jpg,,Field crop - planted,90,no,0,,rainfed,wheat,growth,,,,,
3729,2,a17f189b-fa64-43f5-82a3-28be58d0f059,09/03/2019 13:13,09/03/2019 13:15,09/03/2019 00:00,2,3.53E+14,di_khan-2019-03-09-71564c2a-cffc-4d84-835f-c6d63e2dba74,kpk,di_khan,not paved,32.39403722807765 70.77157851308584 356.0 5.0,32.39403723,70.77157851,356,5,NA,,1552119245217.jpg,,Shrubland and woodland,10,no,0,,,,,,,,,
66,2,c262082c-f88a-4267-bc2d-1bb725fe0ad2,09/03/2019 13:19,09/03/2019 13:21,09/03/2019 00:00,1,3.53E+14,mianwali-2019-03-09-9d792277-0e8c-43e1-8888-ecf63d5be021,punjab,mianwali,Local,32.239997209981084 71.6614749468863 153.0 5.0,32.23999721,71.66147495,153,5,NA,,1552119615352.jpg,,Shrubland and woodland,70,no,0,,,,,,,,,
194,2,c262082c-f88a-4267-bc2d-1bb725fe0ad2,09/03/2019 13:19,09/03/2019 13:21,09/03/2019 00:00,1,3.53E+14,mianwali-2019-03-09-9d792277-0e8c-43e1-8888-ecf63d5be021,punjab,mianwali,Local,32.239997209981084 71.6614749468863 153.0 5.0,32.23999721,71.66147495,153,5,NA,,1552119615352.jpg,,Bare areas,30,no,0,,,,,,,,,
6806,2,7b8e74b0-90c3-447e-835f-72475251e8bb,09/03/2019 13:20,09/03/2019 13:23,09/03/2019 00:00,2,3.53E+14,di_khan-2019-03-09-e6bbd6e3-8b9e-48c9-b811-aed9bd97024e,kpk,di_khan,not paved,32.38176884595305 70.7549271080643 358.0 5.0,32.38176885,70.75492711,358,5,NA,,1552119676662.jpg,,Field crop - planted,100,no,0,,rainfed,wheat,growth,,,,,
68,2,7a01ea8e-31e5-4d30-a011-77c99acd7ff9,09/03/2019 13:25,09/03/2019 13:27,09/03/2019 00:00,1,3.53E+14,mianwali-2019-03-09-5e86030c-9fea-470e-9bad-d8ece038e76e,punjab,mianwali,Local,32.22972724121064 71.66257683187723 156.0 5.0,32.22972724,71.66257683,156,5,NA,,1552119958531.jpg,,Field crop - fallow,100,no,0,,rainfed,,,,,,,
6823,2,bd511aa4-bc12-4199-b1c6-987aff9e3ee2,09/03/2019 13:36,09/03/2019 13:47,09/03/2019 00:00,2,3.53E+14,di_khan-2019-03-09-c705de8c-84ca-4141-b2f7-1520f7ee0600,kpk,di_khan,National,32.273435136303306 70.72232326492667 231.0 5.0,32.27343514,70.72232326,231,5,NA,,1552120683974.jpg,,Shrubland and woodland,20,no,0,,,,,,,,,Nearest point from selected grid due to no road network in selected grid
6839,2,bd511aa4-bc12-4199-b1c6-987aff9e3ee2,09/03/2019 13:36,09/03/2019 13:47,09/03/2019 00:00,2,3.53E+14,di_khan-2019-03-09-c705de8c-84ca-4141-b2f7-1520f7ee0600,kpk,di_khan,National,32.273435136303306 70.72232326492667 231.0 5.0,32.27343514,70.72232326,231,5,NA,,1552120683974.jpg,,Bare areas,60,no,0,,,,,,,,,Nearest point from selected grid due to no road network in selected grid
6840,2,bd511aa4-bc12-4199-b1c6-987aff9e3ee2,09/03/2019 13:36,09/03/2019 13:47,09/03/2019 00:00,2,3.53E+14,di_khan-2019-03-09-c705de8c-84ca-4141-b2f7-1520f7ee0600,kpk,di_khan,National,32.273435136303306 70.72232326492667 231.0 5.0,32.27343514,70.72232326,231,5,NA,,1552120683974.jpg,,Forest,20,no,0,,,,,plantation,,,,Nearest point from selected grid due to no road network in selected grid
2877,2,d7a5b4f0-0917-4cf6-bedb-2a9748f6e947,09/03/2019 13:37,09/03/2019 13:39,09/03/2019 00:00,1,3.53E+14,mianwali-2019-03-09-c3fb235e-f325-4b43-815f-0c7c29d8dd21,punjab,mianwali,Local,32.215967467054725 71.65136503055692 153.0 5.0,32.21596747,71.65136503,153,5,NA,,1552120688055.jpg,,Field crop - planted,80,no,0,,irrigated,wheat,growth,,,,,
3731,2,d7a5b4f0-0917-4cf6-bedb-2a9748f6e947,09/03/2019 13:37,09/03/2019 13:39,09/03/2019 00:00,1,3.53E+14,mianwali-2019-03-09-c3fb235e-f325-4b43-815f-0c7c29d8dd21,punjab,mianwali,Local,32.215967467054725 71.65136503055692 153.0 5.0,32.21596747,71.65136503,153,5,NA,,1552120688055.jpg,,Field crop- margin,20,no,0,,,,,,,,,
2150,2,5c79936d-a40a-4d6f-96f6-44ab128205f7,09/03/2019 13:47,09/03/2019 13:49,09/03/2019 00:00,1,3.53E+14,mianwali-2019-03-09-3e071513-1a26-4011-95d8-6c2996f1f4d2,punjab,mianwali,Local,32.22137136384845 71.67410689406097 146.0 5.0,32.22137136,71.67410689,146,5,NA,,1552121313286.jpg,,Field crop - planted,80,no,0,,irrigated,wheat,growth,,,,,
4462,2,5c79936d-a40a-4d6f-96f6-44ab128205f7,09/03/2019 13:47,09/03/2019 13:49,09/03/2019 00:00,1,3.53E+14,mianwali-2019-03-09-3e071513-1a26-4011-95d8-6c2996f1f4d2,punjab,mianwali,Local,32.22137136384845 71.67410689406097 146.0 5.0,32.22137136,71.67410689,146,5,NA,,1552121313286.jpg,,Field crop- margin,20,no,0,,,,,,,,,
6557,2,8cfadb0f-fc0f-48aa-ba81-746c07e28ea9,09/03/2019 13:47,09/03/2019 13:50,09/03/2019 00:00,2,3.53E+14,di_khan-2019-03-09-5a2ea728-f3ac-4f81-97c4-8f3df4edf656,kpk,di_khan,National,32.258716095238924 70.73336767964065 218.0 5.0,32.2587161,70.73336768,218,5,NA,,1552121298684.jpg,,Bare areas,55,no,0,,,,,,,,,Nearest point from selected grid due to no road network in grid
6582,2,8cfadb0f-fc0f-48aa-ba81-746c07e28ea9,09/03/2019 13:47,09/03/2019 13:50,09/03/2019 00:00,2,3.53E+14,di_khan-2019-03-09-5a2ea728-f3ac-4f81-97c4-8f3df4edf656,kpk,di_khan,National,32.258716095238924 70.73336767964065 218.0 5.0,32.2587161,70.73336768,218,5,NA,,1552121298684.jpg,,Shrubland and woodland,45,no,0,,,,,,,,,Nearest point from selected grid due to no road network in grid
73,2,24ba1bd7-8576-492a-bb20-9bef3ac7001f,09/03/2019 13:57,09/03/2019 13:59,09/03/2019 00:00,1,3.53E+14,mianwali-2019-03-09-849830a8-eda8-4b5f-85de-dd7ce720d3cc,punjab,mianwali,not paved,32.218300234526396 71.6943839751184 142.0 5.0,32.21830023,71.69438398,142,5,NA,,1552121908326.jpg,,Forest,100,no,0,,,,,plantation,,,,Eucalyptus plantation
683,2,b6ccd232-b3c4-4847-9fd3-1092c8084fb9,09/03/2019 14:05,09/03/2019 14:07,09/03/2019 00:00,1,3.53E+14,mianwali-2019-03-09-dbbabfa9-7ab1-4984-89f4-71d15f326a76,punjab,mianwali,not paved,32.21317947842181 71.71304552815855 151.0 5.0,32.21317948,71.71304553,151,5,NA,,1552122393433.jpg,,Field crop - fallow,100,no,0,,rainfed,,,,,,,
75,2,b03b6cf5-a82c-4480-bcfc-58d6a17bad4b,09/03/2019 14:13,09/03/2019 14:16,09/03/2019 00:00,1,3.53E+14,mianwali-2019-03-09-c95adcfc-e18c-4bb3-971c-6b36e71cc764,punjab,mianwali,not paved,32.1946636447683 71.71250028535724 145.0 5.0,32.19466364,71.71250029,145,5,NA,,1552122850592.jpg,,Field crop - planted,80,no,0,,rainfed,other cereals,growth,,,,,Chikpea crop
808,2,b03b6cf5-a82c-4480-bcfc-58d6a17bad4b,09/03/2019 14:13,09/03/2019 14:16,09/03/2019 00:00,1,3.53E+14,mianwali-2019-03-09-c95adcfc-e18c-4bb3-971c-6b36e71cc764,punjab,mianwali,not paved,32.1946636447683 71.71250028535724 145.0 5.0,32.19466364,71.71250029,145,5,NA,,1552122850592.jpg,,Field crop- margin,20,no,0,,,,,,,,,Chikpea crop
1791,2,f82e758c-3889-4825-b001-194f340ef86f,09/03/2019 14:24,09/03/2019 14:27,09/03/2019 00:00,1,3.53E+14,mianwali-2019-03-09-d7bd2ed0-9bc7-4899-a733-99e219809c22,punjab,mianwali,not paved,32.207141909748316 71.71995179727674 146.0 5.0,32.20714191,71.7199518,146,5,NA,,1552123559221.jpg,,Field crop - planted,80,no,0,,rainfed,other cereals,growth,,,,,Chikpea crop
3736,2,f82e758c-3889-4825-b001-194f340ef86f,09/03/2019 14:24,09/03/2019 14:27,09/03/2019 00:00,1,3.53E+14,mianwali-2019-03-09-d7bd2ed0-9bc7-4899-a733-99e219809c22,punjab,mianwali,not paved,32.207141909748316 71.71995179727674 146.0 5.0,32.20714191,71.7199518,146,5,NA,,1552123559221.jpg,,Field crop- margin,20,no,0,,,,,,,,,Chikpea crop
1249,2,a56f2d22-da8e-4838-9f60-57520405d7bb,09/03/2019 14:35,09/03/2019 14:38,09/03/2019 00:00,1,3.53E+14,mianwali-2019-03-09-b76cd739-1ea8-4e7e-895a-35208433835b,punjab,mianwali,Local,32.21273561473936 71.7342748772353 142.0 5.0,32.21273561,71.73427488,142,5,NA,,1552124183469.jpg,,Field crop - planted,80,no,0,,irrigated,canola,growth,,,,,"Second point is parallel, eastern side of the road"
3373,2,a56f2d22-da8e-4838-9f60-57520405d7bb,09/03/2019 14:35,09/03/2019 14:38,09/03/2019 00:00,1,3.53E+14,mianwali-2019-03-09-b76cd739-1ea8-4e7e-895a-35208433835b,punjab,mianwali,Local,32.21273561473936 71.7342748772353 142.0 5.0,32.21273561,71.73427488,142,5,NA,,1552124183469.jpg,,Field crop- margin,20,no,0,,,,,,,,,"Second point is parallel, eastern side of the road"
1793,2,882dc24a-2aca-47b8-b9d9-75f25b42b73d,09/03/2019 14:44,09/03/2019 14:46,09/03/2019 00:00,1,3.53E+14,mianwali-2019-03-09-104f3f7a-0f78-47a1-93b2-918073fc7ffd,punjab,mianwali,Local,32.226409055292606 71.72731982544065 146.0 5.0,32.22640906,71.72731983,146,5,NA,,1552124703893.jpg,,Field crop - planted,80,no,0,,rainfed,other cereals,growth,,,,,Chikpea crop
2645,2,882dc24a-2aca-47b8-b9d9-75f25b42b73d,09/03/2019 14:44,09/03/2019 14:46,09/03/2019 00:00,1,3.53E+14,mianwali-2019-03-09-104f3f7a-0f78-47a1-93b2-918073fc7ffd,punjab,mianwali,Local,32.226409055292606 71.72731982544065 146.0 5.0,32.22640906,71.72731983,146,5,NA,,1552124703893.jpg,,"Building, roads or runways",20,no,0,,,,,,10 - 20  %,,,Chikpea crop
1239,2,c2ae65b2-f1ff-421b-bd8a-a7b74ea21813,09/03/2019 14:51,09/03/2019 14:54,09/03/2019 00:00,1,3.53E+14,mianwali-2019-03-09-358350cc-397f-4c77-b968-0341db3472ed,punjab,mianwali,Local,32.23846487235278 71.72019252553582 152.0 5.0,32.23846487,71.72019253,152,5,NA,,1552125145767.jpg,,Field crop - planted,80,no,0,,irrigated,wheat,growth,,,,,
3739,2,c2ae65b2-f1ff-421b-bd8a-a7b74ea21813,09/03/2019 14:51,09/03/2019 14:54,09/03/2019 00:00,1,3.53E+14,mianwali-2019-03-09-358350cc-397f-4c77-b968-0341db3472ed,punjab,mianwali,Local,32.23846487235278 71.72019252553582 152.0 5.0,32.23846487,71.72019253,152,5,NA,,1552125145767.jpg,,Field crop- margin,20,no,0,,,,,,,,,
2888,2,a20a2b73-5597-4ed4-90b6-8f70a13abd63,09/03/2019 15:00,09/03/2019 15:02,09/03/2019 00:00,1,3.53E+14,mianwali-2019-03-09-34cb618c-a236-406c-81ae-4219b9dfe8e5,punjab,mianwali,not paved,32.25629707798362 71.71947553753853 149.0 5.0,32.25629708,71.71947554,149,5,NA,,1552125679570.jpg,,Field crop - planted,85,no,0,,rainfed,other cereals,growth,,,,,Chikpea crop
3740,2,a20a2b73-5597-4ed4-90b6-8f70a13abd63,09/03/2019 15:00,09/03/2019 15:02,09/03/2019 00:00,1,3.53E+14,mianwali-2019-03-09-34cb618c-a236-406c-81ae-4219b9dfe8e5,punjab,mianwali,not paved,32.25629707798362 71.71947553753853 149.0 5.0,32.25629708,71.71947554,149,5,NA,,1552125679570.jpg,,Field crop- margin,15,no,0,,,,,,,,,Chikpea crop
3741,2,1c7a5fcd-43d1-4aa9-945e-c319c7893334,09/03/2019 15:10,09/03/2019 15:12,09/03/2019 00:00,1,3.53E+14,mianwali-2019-03-09-cfe10a44-b13d-4e72-a59d-5f8a5a1e7a20,punjab,mianwali,Local,32.27497346699238 71.71982011757791 149.0 5.0,32.27497347,71.71982012,149,5,NA,,1552126251836.jpg,,Bare areas,40,no,0,,,,,,,,,
3982,2,1c7a5fcd-43d1-4aa9-945e-c319c7893334,09/03/2019 15:10,09/03/2019 15:12,09/03/2019 00:00,1,3.53E+14,mianwali-2019-03-09-cfe10a44-b13d-4e72-a59d-5f8a5a1e7a20,punjab,mianwali,Local,32.27497346699238 71.71982011757791 149.0 5.0,32.27497347,71.71982012,149,5,NA,,1552126251836.jpg,,Shrubland and woodland,60,no,0,,,,,,,,,
82,2,1b1b4925-0f2e-452e-b593-2c7725fd9e1a,09/03/2019 15:32,09/03/2019 15:35,09/03/2019 00:00,1,3.53E+14,mianwali-2019-03-09-25230f10-0a63-4845-ae40-51e39586814d,punjab,mianwali,Local,32.283794078975916 71.7131669819355 150.0 5.0,32.28379408,71.71316698,150,5,NA,,1552127649084.jpg,,Field crop - fallow,80,no,0,,rainfed,,,,,,,
961,2,1b1b4925-0f2e-452e-b593-2c7725fd9e1a,09/03/2019 15:32,09/03/2019 15:35,09/03/2019 00:00,1,3.53E+14,mianwali-2019-03-09-25230f10-0a63-4845-ae40-51e39586814d,punjab,mianwali,Local,32.283794078975916 71.7131669819355 150.0 5.0,32.28379408,71.71316698,150,5,NA,,1552127649084.jpg,,Field crop- margin,20,no,0,,,,,,,,,
2891,2,863e2a1c-48bb-430e-a78c-0d5b35a05569,09/03/2019 15:52,09/03/2019 15:55,09/03/2019 00:00,1,3.53E+14,mianwali-2019-03-09-5fd3ea9a-5c71-44fe-8965-574fb2360789,punjab,mianwali,Local,32.28871312458068 71.64943685755134 142.0 5.0,32.28871312,71.64943686,142,5,NA,,1552128808486.jpg,,Field crop - planted,50,no,0,,irrigated,wheat,growth,,,,,
3743,2,863e2a1c-48bb-430e-a78c-0d5b35a05569,09/03/2019 15:52,09/03/2019 15:55,09/03/2019 00:00,1,3.53E+14,mianwali-2019-03-09-5fd3ea9a-5c71-44fe-8965-574fb2360789,punjab,mianwali,Local,32.28871312458068 71.64943685755134 142.0 5.0,32.28871312,71.64943686,142,5,NA,,1552128808486.jpg,,Forest,50,no,0,,,,,plantation,,,,
1120,2,72d3ec2f-80fc-449e-a29d-5bd35269b7ab,10/03/2019 11:34,10/03/2019 11:40,10/03/2019 00:00,2,3.53E+14,di_khan-2019-03-10-666a289e-97b7-49f7-b4d0-2cd5e74ccc64,kpk,di_khan,National,31.552351405844092 70.76236495748162 122.0 5.0,31.55235141,70.76236496,122,5,NA,,1552199875447.jpg,,Shrubland and woodland,65,no,0,,,,,,,,,
3744,2,72d3ec2f-80fc-449e-a29d-5bd35269b7ab,10/03/2019 11:34,10/03/2019 11:40,10/03/2019 00:00,2,3.53E+14,di_khan-2019-03-10-666a289e-97b7-49f7-b4d0-2cd5e74ccc64,kpk,di_khan,National,31.552351405844092 70.76236495748162 122.0 5.0,31.55235141,70.76236496,122,5,NA,,1552199875447.jpg,,Bare areas,35,no,0,,,,,,,,,
2893,2,b08a5696-df50-41c9-8afa-052e8ec47966,10/03/2019 11:43,10/03/2019 11:46,10/03/2019 00:00,2,3.53E+14,di_khan-2019-03-10-4e5464da-68d5-42b1-ac38-f7ed9310b275,kpk,di_khan,National,31.533975298516452 70.75850483961403 114.0 5.0,31.5339753,70.75850484,114,5,NA,,1552200222748.jpg,,Shrubland and woodland,60,no,0,,,,,,,,,
3369,2,b08a5696-df50-41c9-8afa-052e8ec47966,10/03/2019 11:43,10/03/2019 11:46,10/03/2019 00:00,2,3.53E+14,di_khan-2019-03-10-4e5464da-68d5-42b1-ac38-f7ed9310b275,kpk,di_khan,National,31.533975298516452 70.75850483961403 114.0 5.0,31.5339753,70.75850484,114,5,NA,,1552200222748.jpg,,Bare areas,15,no,0,,,,,,,,,
3745,2,b08a5696-df50-41c9-8afa-052e8ec47966,10/03/2019 11:43,10/03/2019 11:46,10/03/2019 00:00,2,3.53E+14,di_khan-2019-03-10-4e5464da-68d5-42b1-ac38-f7ed9310b275,kpk,di_khan,National,31.533975298516452 70.75850483961403 114.0 5.0,31.5339753,70.75850484,114,5,NA,,1552200222748.jpg,,"Building, roads or runways",25,no,0,,,,,,20 - 40%,,,
1801,2,6f01e0bd-e69b-4b62-be0f-3dd331cd947b,10/03/2019 11:49,10/03/2019 11:53,10/03/2019 00:00,2,3.53E+14,di_khan-2019-03-10-5ac27fa1-0d19-43fd-8b5c-8f106dfa2b6e,kpk,di_khan,National,31.516291704028845 70.75471194460988 117.0 5.0,31.5162917,70.75471194,117,5,NA,,1552200626940.jpg,,Forest,50,no,0,,,,,plantation,,,,
3370,2,6f01e0bd-e69b-4b62-be0f-3dd331cd947b,10/03/2019 11:49,10/03/2019 11:53,10/03/2019 00:00,2,3.53E+14,di_khan-2019-03-10-5ac27fa1-0d19-43fd-8b5c-8f106dfa2b6e,kpk,di_khan,National,31.516291704028845 70.75471194460988 117.0 5.0,31.5162917,70.75471194,117,5,NA,,1552200626940.jpg,,"Lakes, ponds, rivers and streams",20,no,0,,,,,,,,,
4718,2,6f01e0bd-e69b-4b62-be0f-3dd331cd947b,10/03/2019 11:49,10/03/2019 11:53,10/03/2019 00:00,2,3.53E+14,di_khan-2019-03-10-5ac27fa1-0d19-43fd-8b5c-8f106dfa2b6e,kpk,di_khan,National,31.516291704028845 70.75471194460988 117.0 5.0,31.5162917,70.75471194,117,5,NA,,1552200626940.jpg,,Natural vegetation in wet areas,30,no,0,,,,,,,,,
1923,2,6cb92901-1557-4f11-8a05-a2cd26a32bfb,10/03/2019 11:59,10/03/2019 12:02,10/03/2019 00:00,2,3.53E+14,di_khan-2019-03-10-97983cab-c817-437c-8e7f-237b37da8e8b,kpk,di_khan,National,31.498008887283504 70.74911970645189 121.0 5.0,31.49800889,70.74911971,121,5,NA,,1552201225708.jpg,,Bare areas,75,no,0,,,,,,,,,
3747,2,6cb92901-1557-4f11-8a05-a2cd26a32bfb,10/03/2019 11:59,10/03/2019 12:02,10/03/2019 00:00,2,3.53E+14,di_khan-2019-03-10-97983cab-c817-437c-8e7f-237b37da8e8b,kpk,di_khan,National,31.498008887283504 70.74911970645189 121.0 5.0,31.49800889,70.74911971,121,5,NA,,1552201225708.jpg,,Forest,25,no,0,,,,,plantation,,,,
2896,2,46386a88-4f71-4bcd-b352-048b69e4e116,10/03/2019 12:04,10/03/2019 12:07,10/03/2019 00:00,2,3.53E+14,di_khan-2019-03-10-2db05ee3-a01b-4c1d-9922-db46e96cea22,kpk,di_khan,District,31.481440169736743 70.74312077835202 113.0 5.0,31.48144017,70.74312078,113,5,NA,,1552201548506.jpg,,Shrubland and woodland,70,no,0,,,,,,,,,
4640,2,46386a88-4f71-4bcd-b352-048b69e4e116,10/03/2019 12:04,10/03/2019 12:07,10/03/2019 00:00,2,3.53E+14,di_khan-2019-03-10-2db05ee3-a01b-4c1d-9922-db46e96cea22,kpk,di_khan,District,31.481440169736743 70.74312077835202 113.0 5.0,31.48144017,70.74312078,113,5,NA,,1552201548506.jpg,,Natural vegetation in wet areas,30,no,0,,,,,,,,,
